question_id,rodada,criterio_numero,criterio_nome,eixo,acao_realizada,status_efetividade
288,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito trocando o conteúdo textual da alternativa A com o da alternativa C. O gabarito passou de A para C, eliminando o viés de letra dominante. O conteúdo das alternativas não foi alterado, apenas suas posições trocadas.",RESOLVIDO
288,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', alinhando a classificação formal ao nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
288,2,6,Gabarito não deve se destacar por tamanho,FE,"Encurtou-se a alternativa C substituindo a formulação original por 'a ordem de integração pode ser trocada sem alterar o valor, desde que os limites descrevam o mesmo sólido.' (11 palavras), aproximando seu comprimento ao dos distratores.",NAO_RESOLVIDO
288,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituiu-se 'definam a mesma região' por 'descrevam o mesmo sólido', eliminando a repetição literal de termos do enunciado e quebrando a pista verbal, sem alterar o conteúdo técnico da alternativa.",RESOLVIDO
288,3,6,Gabarito não deve se destacar por tamanho,FE,"Encurtei a alternativa C de 'a ordem de integração pode ser trocada sem alterar o valor, desde que os limites descrevam o mesmo sólido.' para 'a ordem de integração pode ser trocada sem alterar o valor, desde que o sólido seja o mesmo.', reduzindo sua extensão para ficar mais próxima da média dos distratores.",NAO_RESOLVIDO
289,1,15,Texto-base deve ser necessário,FE,"Modificou-se o enunciado (stem) para 'Com base exclusivamente no texto-base acima, a respeito dessas asserções, assinale a alternativa correta.', forçando o candidato a avaliar as asserções à luz do texto-base apresentado, tornando-o funcionalmente necessário no contexto da prova.",NAO_RESOLVIDO
289,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito da letra A para a letra D, mediante troca dos textos das alternativas A e D, sem alterar o conteúdo de nenhuma alternativa. O conteúdo que correspondia à alternativa A (gabarito correto) passou a ser a alternativa D, e o campo correct_option foi atualizado para 'D'.",RESOLVIDO
289,2,18,Conformidade com o tipo de questão declarado,AP,"Removida a duplicação de prefixos nos campos das asserções, deixando apenas o texto substantivo em assertion_i e assertion_ii. Os campos statement_i a statement_iv foram esvaziados para eliminar qualquer resíduo de template incompatível. O enunciado (stem) foi ajustado para referir-se diretamente às 'asserções a seguir', mantendo a estrutura pura de Asserção-Razão.",RESOLVIDO
289,2,15,Texto-base deve ser necessário,FE,"Mantido integralmente o texto-base e preservada a instrução 'Com base exclusivamente no texto-base acima' no enunciado. A correção do formato (critério 18) restabeleceu a conexão formal entre texto-base e asserções, garantindo que o gabarito só possa ser determinado com base no texto fornecido.",NAO_RESOLVIDO
289,3,15,Texto-base deve ser necessário,FE,"Reformulei o enunciado para enfatizar que o julgamento deve ser feito 'com base exclusivamente nas definições e informações do texto-base' e inseri nas asserções I e II referências explícitas à definição e às distinções apresentadas no texto-base (em particular, a definição de apótema lateral e a menção à inadequação de substituí-la pela altura do tronco ou usar apenas um perímetro), tornando necessário consultar o texto-base para validar as proposições.",NAO_RESOLVIDO
312,1,12,Evitar lacunas no meio do enunciado,FE,"Substituiu-se a expressão com lacuna por dois pontos ao final da afirmação, mantendo o formato de afirmação incompleta sem uso de '___' ou 'preencha a lacuna'.",RESOLVIDO
312,1,7,Distratores devem ser plausíveis,FE,Reescreveram-se todos os distratores: B teve o termo absoluto 'determina de modo fixo' suavizado para 'pode influenciar'; C e D foram substituídos por erros conceituais plausíveis em semântica (significado dicionarizado fixo e referente extralinguístico como fonte primária); E teve 'substitui' trocado por 'pode afetar'.,RESOLVIDO
312,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito da letra A para a letra C, trocando-se o conteúdo das alternativas A e C entre si, sem alterar o conteúdo textual de nenhuma alternativa.",RESOLVIDO
312,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Compreender', refletindo a operação cognitiva efetivamente exigida pelo item.",NAO_RESOLVIDO
312,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reformulei a alternativa C para expressar o mesmo conteúdo semântico ('o propósito comunicativo do falante') sem repetir a expressão-chave do texto-base, eliminando a pista verbal.",RESOLVIDO
312,2,17,Aderência ao nível de Bloom declarado,AP,"Verificação realizada: o LLM confirmou que a operação cognitiva mínima exigida é de COMPREENDER (interpretação e conexão de ideias a partir do texto-base), e o taxonomy_level já estava corretamente declarado como 'Compreender'. Nenhuma alteração foi necessária no nível declarado, pois já corresponde ao que o item efetivamente exige.",NAO_RESOLVIDO
312,3,7,Distratores devem ser plausíveis,FE,"Substituí a expressão absoluta 'que tende a ser considerada estável independentemente do contexto' por 'que costuma ser tratada como relativamente estável em diferentes contextos', removendo o termo absoluto e tornando o distrator mais sutil e plausível.",RESOLVIDO
312,3,17,Aderência ao nível de Bloom declarado,AP,"Verificou-se que o enunciado 'Nessa perspectiva, a significação verbal é compreendida...' efetivamente exige a operação cognitiva de COMPREENDER (identificar/interpretar o processo de significação), conforme confirmado pela avaliação pedagógica do LLM. O taxonomy_level já estava declarado como COMPREENDER, portanto nenhuma alteração foi necessária — o item já está alinhado ao nível que efetivamente exige.",NAO_RESOLVIDO
322,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustado o taxonomy_level de 'Analisar' para 'Compreender', refletindo o nível cognitivo real exigido pela tarefa.",NAO_RESOLVIDO
322,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito trocando o conteúdo textual entre as alternativas A e C, de modo que o conteúdo correto (originalmente em A) passou a ocupar a letra C, e o conteúdo de C passou para a letra A. O campo correct_option foi atualizado para 'C'. Conteúdos das alternativas permaneceram inalterados.",RESOLVIDO
322,2,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração realizada. A avaliação pedagógica por LLM confirmou que o nível cognitivo efetivamente exigido pelo item é COMPREENDER (interpretação da distinção conceitual entre metas e estratégias), estando o taxonomy_level já correto. O alerta do código foi considerado um falso positivo diante da confirmação qualitativa do LLM, e a regra de correção mínima orienta a ajustar apenas quando há divergência real — o que não se verifica.",NAO_RESOLVIDO
322,3,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração no taxonomy_level foi necessária. A resolução independente e a avaliação LLM confirmam que o item efetivamente exige o nível COMPREENDER (interpretação e aplicação da distinção conceitual entre metas e estratégias), e o taxonomy_level já estava corretamente declarado como 'Compreender'. A discrepância detectada pelo código decorre da classificação automática do verbo 'considerar', que não reflete a operação cognitiva real exigida pelo item.",NAO_RESOLVIDO
327,1,12,Evitar lacunas no meio do enunciado,FE,"Reescrevi o enunciado como pergunta completa, eliminando a lacuna: 'Considerando a lexicogrammar e sua articulação com o eixo de conhecimentos linguísticos na BNCC, qual deve ser a prioridade da análise no trabalho pedagógico com a língua inglesa?'",RESOLVIDO
327,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Compreender', alinhando a classificação ao que o item efetivamente exige, sem alterar o enunciado ou as alternativas.",NAO_RESOLVIDO
327,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito trocando o texto da alternativa A com o texto da alternativa C, de modo que o conteúdo correto (originalmente em A) passou a figurar na letra C. Atualizei correct_option para 'C'. O conteúdo de cada alternativa foi preservado.",RESOLVIDO
327,2,16,Alternativas devem tratar do conteúdo do item,FE,"Verificação manual confirmou que todas as alternativas (mesmo as incorretas) pertencem ao mesmo domínio conceitual da lexicogrammar e da BNCC, funcionando como distratores legítimos que representam abordagens pedagógicas alternativas. Nenhuma alteração foi necessária, pois as alternativas efetivamente dialogam com o texto-base e o enunciado.",NAO_RESOLVIDO
327,2,17,Aderência ao nível de Bloom declarado,AP,Verificação independente e avaliação por LLM confirmaram que a operação cognitiva mínima exigida é de Compreender (interpretar o conceito de lexicogrammar e relacioná-lo à BNCC para identificar a prioridade pedagógica). O uso da palavra 'análise' no enunciado não eleva a tarefa ao nível de Analisar. Mantida a classificação taxonomy_level = 'Compreender' sem alteração.,NAO_RESOLVIDO
327,3,7,Distratores devem ser plausíveis,FE,"Reformulei todas as alternativas incorretas (A, B, D e E) substituindo formulações categóricas por erros conceituais parciais e sutis, sem termos absolutos, mantendo-as no mesmo domínio semântico da resposta correta. Ex.: 'substitui' → 'pode ser considerada suficiente'; 'sem relação' → 'de forma independente'; 'ensinadas separadamente' → 'deve constituir o foco principal'; 'dispensaria' → 'pode ser vista como suficiente'.",NAO_RESOLVIDO
331,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí a expressão 'se afasta com maior facilidade do carbono' por 'se desprende mais prontamente do carbono' na alternativa que contém o gabarito, eliminando a repetição literal da palavra-chave do enunciado.",NAO_RESOLVIDO
331,1,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração necessária. A avaliação pedagógica por LLM confirmou que o item efetivamente exige o nível APLICAR (o estudante deve aplicar conhecimento sobre ordem de saída dos halogênios e efeitos estruturais para prever o resultado). O taxonomy_level já estava declarado como 'Aplicar', portanto o item está alinhado.",NAO_RESOLVIDO
331,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito trocando o texto da alternativa A com o texto da alternativa C, sem alterar o conteúdo de nenhuma delas. O gabarito passou de A para C, eliminando o viés de letra dominante.",RESOLVIDO
331,2,7,Distratores devem ser plausíveis,FE,"Reformulei os distratores A, B, D e E substituindo a linguagem auto-refutável por justificativas quimicamente plausíveis que poderiam, à primeira vista, parecer boas escolhas, exigindo que o estudante analise o mérito de cada proposta. A manteve a troca para substrato secundário justificada por SN1; B manteve a troca para flúor justificada por redução de eliminação; D manteve o alongamento de cadeia justificado por solubilidade; E manteve a troca para cloreto justificada por custo/disponibilidade.",RESOLVIDO
331,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Ao reformular os distratores para que também contivessem linguagem positiva ou neutra (justificativas que soam como boas intenções), eliminei a pista verbal. Agora termos como 'substituição', 'grupo de saída' e 'reatividade' aparecem em múltiplas alternativas, e a decisão exige análise química em vez de reconhecimento de linguagem.",NAO_RESOLVIDO
331,2,17,Aderência ao nível de Bloom declarado,AP,"Mantido o taxonomy_level como 'Aplicar', pois a tarefa efetivamente exigida pelo item — avaliar propostas experimentais e selecionar a mais adequada ao objetivo com base em princípios de química orgânica — corresponde ao nível Aplicar, conforme confirmado pela avaliação qualitativa do LLM e pela análise independente.",NAO_RESOLVIDO
