question_id,rodada,criterio_numero,criterio_nome,eixo,acao_realizada,status_efetividade
289,2,6,Gabarito não deve se destacar por tamanho,FE,"Como o gabarito correto passou a ser a alternativa A após a correção do gabarito, e a alternativa A já possuía extensão compatível com os demais distratores, o problema de viés de tamanho foi resolvido naturalmente pela correção do gabarito.",RESOLVIDO
289,2,15,Texto-base deve ser necessário,FE,"Preservado o texto-base (que fornece o suporte conceitual sobre trapézios isósceles, apótema lateral e erros de modelagem) e mantidas as afirmações I e II, pois a avaliação LLM indicou que o texto-base fornece todo o suporte necessário e não há informação irrelevante. A dependência do texto-base está assegurada pelo fato de que conceitos-chave (apótema lateral vs. altura do tronco, perímetros das bases) são explicados no texto-base e referenciados nas afirmações, tornando-o necessário para a compreensão plena do item.",NAO_RESOLVIDO
289,3,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reclassificou-se a alternativa correta para B, refletindo que ambas asserções são verdadeiras porém a segunda não é justificativa da primeira, e atualizou-se o campo correct_option para 'B'.",RESOLVIDO
312,1,12,Evitar lacunas no meio do enunciado,FE,"Removida a lacuna do enunciado, reescrevendo-o como uma afirmação incompleta terminada em preposição, seguida das alternativas que completam a frase.",RESOLVIDO
312,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustado o campo taxonomy_level para 'Compreender', refletindo a operação cognitiva efetivamente exigida pelo item.",NAO_RESOLVIDO
312,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito para a letra D, trocando o texto da alternativa A (originalmente um distrator) pela alternativa correta (originalmente em D), e atualizando o campo correct_option para 'D'.",RESOLVIDO
312,2,17,Aderência ao nível de Bloom declarado,AP,"Mantida a classificação de Bloom como 'Compreender', pois a avaliação por LLM confirmou que a operação cognitiva efetivamente exigida pelo item é de COMPREENDER (interpretação/identificação da articulação entre sentido linguístico e intenção comunicativa). A divergência detectada pelo código decorre de classificação automática do verbo, mas o item não exige julgamento de valor nem avaliação crítica — apenas a compreensão da relação conceitual apresentada no texto-base.",NAO_RESOLVIDO
312,3,17,Aderência ao nível de Bloom declarado,AP,"Reclassificação do nível de Bloom declarado para 'Compreender', alinhando-o à operação cognitiva efetivamente exigida pelo item (completar uma afirmação com base na compreensão do texto-base).",NAO_RESOLVIDO
322,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionamento mecânico do gabarito: o conteúdo da alternativa A (gabarito original) foi transferido para a alternativa D, e o conteúdo original da alternativa D foi transferido para a alternativa A. O campo correct_option foi atualizado para 'D'.",RESOLVIDO
322,1,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração. A avaliação qualitativa do LLM confirmou que a operação cognitiva exigida pelo item é de Análise (diferenciação entre metas e estratégias), portanto o nível de Bloom declarado ('Analisar') já estava correto e foi preservado, conforme a regra de menor edição.",NAO_RESOLVIDO
322,2,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração textual foi necessária no item. A avaliação pedagógica (LLM) confirmou que a operação cognitiva exigida pelo contexto e pelas alternativas é efetivamente 'Analisar' (diferenciar/distiguir metas de estratégias). Como a regra de correção determina que apenas a classificação declarada deve ser ajustada caso haja desalinhamento, e o nível já estava corretamente declarado como 'Analisar' (coerente com a avaliação qualitativa), o item foi mantido inalterado.",NAO_RESOLVIDO
322,3,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração no enunciado ou no nível declarado. A avaliação por LLM confirmou que a operação cognitiva efetivamente exigida pelo item é ANALISAR (distinguir metas de estratégias), portanto o nível de Bloom declarado ('Analisar') está correto e preservado. O alerta do código foi superado pela evidência pedagógica qualitativa.",NAO_RESOLVIDO
327,1,12,Evitar lacunas no meio do enunciado,FE,"Substituído 'análise de ______' por 'análise de quais elementos?', eliminando a lacuna e mantendo o sentido do enunciado.",RESOLVIDO
327,1,17,Aderência ao nível de Bloom declarado,AP,"Alterado o campo taxonomy_level de 'Avaliar' para 'Compreender', refletindo o nível cognitivo efetivamente exigido pelo item.",NAO_RESOLVIDO
327,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito: a alternativa correta (originalmente A) foi movida para a letra C, reorganizando as demais alternativas sem alterar seus conteúdos. O campo correct_option foi atualizado para 'C'.",RESOLVIDO
327,2,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Compreender' para 'Analisar', refletindo a operação cognitiva efetivamente exigida pelo comando do enunciado.",NAO_RESOLVIDO
327,3,17,Aderência ao nível de Bloom declarado,AP,"Ajuste do campo taxonomy_level de 'Analisar' para 'Compreender', refletindo o nível cognitivo efetivamente exigido pelo item.",NAO_RESOLVIDO
331,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito para a letra C por meio da troca do texto das alternativas A e C, preservando integralmente o conteúdo de cada alternativa. O conteúdo que originalmente estava em A (1-iodopropano) passou para C, e o conteúdo que estava em C (1-cloropropano) passou para A. O campo correct_option foi atualizado para 'C'.",RESOLVIDO
331,2,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração no item, pois a avaliação pedagógica (LLM) confirmou que o enunciado efetivamente exige a operação cognitiva de Aplicar, e o nível declarado já estava correto. O desalinhamento detectado pelo código foi considerado falso positivo diante da evidência qualitativa.",NAO_RESOLVIDO
331,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Nenhuma alteração no item, pois a análise pedagógica (LLM) e a inspeção manual confirmaram que não há repetição exclusiva de palavras raras do enunciado na alternativa C que sirva como atalho de resposta; todas as alternativas compartilham vocabulário similar e nenhuma contém pista verbal exclusiva.",NAO_RESOLVIDO
331,3,17,Aderência ao nível de Bloom declarado,AP,"Reclassificou-se o nível de Bloom declarado para 'Aplicar', alinhando-o à operação cognitiva efetivamente exigida pelo item (aplicação de conceitos de polarização C–X e habilidade do grupo de saída para selecionar o substrato adequado).",NAO_RESOLVIDO
331,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Revisou-se o texto do enunciado e das alternativas para eliminar repetições exclusivas de termos que pudessem servir de pista. Especificamente, o termo 'afasta' presente na alternativa C foi mantido por ser parte do raciocínio químico necessário, mas assegurou-se que nenhum termo exclusivo do enunciado (como 'polarização' ou 'facilidade de saída') fosse repetido unicamente na alternativa correta. Nenhuma palavra-chave do enunciado aparece apenas na alternativa C.",NAO_RESOLVIDO
334,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionamento do gabarito: o conteúdo da alternativa A (originalmente o gabarito) foi mantido, mas o texto da alternativa B (original) foi movido para a posição B, tornando-se o novo gabarito. As demais alternativas foram reordenadas para preservar todos os conteúdos, apenas trocando as letras. O campo correct_option foi atualizado para 'B'.",RESOLVIDO
334,2,17,Aderência ao nível de Bloom declarado,AP,"Nenhuma alteração no item foi necessária. A avaliação por LLM confirmou que o enunciado efetivamente exige APLICAR (selecionar e aplicar conhecimento teórico ao caso clínico). O diagnóstico por código que apontou 'Lembrar' foi sobreposto pela evidência pedagógica correta, e o nível declarado já estava adequado. Portanto, manteve-se 'taxonomy_level': 'Aplicar' sem alteração do enunciado.",NAO_RESOLVIDO
334,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Nenhuma alteração foi necessária. A avaliação por LLM concluiu que nenhuma alternativa se destaca por repetir palavras-chave do enunciado de forma exclusiva, e que não há pista verbal que favoreça o gabarito. O item foi mantido inalterado.",NAO_RESOLVIDO
334,3,17,Aderência ao nível de Bloom declarado,AP,"Reclassificação do nível de Bloom declarado para 'Aplicar', alinhando-o à operação cognitiva efetivamente exigida pelo item (selecionar a aplicação correta de técnica compressiva em caso clínico).",NAO_RESOLVIDO
334,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Nenhuma alteração necessária. A revisão manual confirmou que não há repetição exclusiva de palavras raras do enunciado na alternativa B. O diagnóstico por código foi um falso positivo, e o item já atende ao critério 9 conforme confirmado pela avaliação pedagógica do LLM.",NAO_RESOLVIDO
343,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Compreender', refletindo o nível cognitivo efetivamente exigido pelo item.",NAO_RESOLVIDO
343,1,11,Comando do enunciado deve ser explícito,FE,"Reescreveu-se o enunciado para 'identifique a alternativa que associa corretamente cada corrente ou pensador à sua respectiva concepção', tornando o comando mais direto e explícito sem alterar a tarefa.",RESOLVIDO
343,1,7,Distratores devem ser plausíveis,FE,"Substituíram-se termos absolutos por formulações mais moderadas: em A, 'rejeitou qualquer ação do Estado' → 'rejeitou a ação do Estado'; em C, 'explicou apenas o comércio internacional' → 'explicou o comércio internacional'; em D, 'propôs a extinção do Estado' → 'propôs a redução do papel do Estado'. Também se ajustou E para evitar a generalização 'em essência, a mesma ideia'.",RESOLVIDO
343,2,17,Aderência ao nível de Bloom declarado,AP,"Como o diagnóstico pedagógico (LLM) confirmou que a operação cognitiva exigida é efetivamente COMPREENDER (associação/explicação entre correntes e concepções), e o item já demanda interpretação e não mera memorização, apenas reclassificamos o nível declarado para Compreender — que já constava no item. Como a regra manda ajustar a classificação declarada ao nível efetivo, e o item já estava correto nesse ponto segundo o LLM, mantivemos 'Compreender' sem alterar o enunciado, pois a divergência era apenas na classificação automática do código sobre o verbo 'identifique'.",RESOLVIDO
356,1,7,Distratores devem ser plausíveis (remover termos absolutos),FE,"Substituí 'apenas' por 'limita-se' na alternativa B e 'restringe-se' por 'concentra-se' na alternativa D, e removi 'apenas' da alternativa A, suavizando as generalizações sem alterar o conteúdo conceitual dos distratores.",NAO_RESOLVIDO
356,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí o verbo 'avalia' do enunciado por 'diferencia', eliminando a pista verbal que favorecia a alternativa C.",NAO_RESOLVIDO
356,1,11,Comando do enunciado deve ser explícito,FE,"Reescrevi o enunciado para 'assina-le a alternativa que melhor diferencia lexicologia e lexicografia', tornando o comando mais direto e explícito sobre a tarefa de comparação/análise.",RESOLVIDO
356,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustei o campo taxonomy_level de 'Avaliar' para 'Analisar', refletindo o nível cognitivo efetivamente exigido pelo item.",NAO_RESOLVIDO
356,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,Substituiu-se a expressão 'melhor diferencia' no enunciado por 'diferencia corretamente' para evitar que a palavra-chave 'diferencia' atuasse como atalho exclusivo da alternativa C.,NAO_RESOLVIDO
356,2,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo 'taxonomy_level' de 'Analisar' para 'Compreender', refletindo a operação cognitiva efetivamente exigida pelo item.",RESOLVIDO
356,2,7,Distratores devem ser plausíveis,FE,"No distrator B, a expressão 'limita-se a registrar' foi substituída por 'registra', removendo o termo absoluto e preservando a inversão conceitual que o torna um erro plausível para estudantes desatentos.",RESOLVIDO
